"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
3.4952640533447, 2.5383710861206, 1.8099904060364, 1.6883611679077, 4.8460302352905, 12.040122032166, 2.199951171875, 4
3.4954309463501, 2.5385141372681, 1.8100023269653, 1.6883671283722, 4.8460297584534, 12.040121078491, 2.25, 4
3.4956395626068, 2.5386989116669, 1.8100023269653, 1.6883730888367, 4.8460297584534, 12.040120124817, 2.300048828125, 4
3.4958720207214, 2.5389015674591, 1.8100082874298, 1.6883790493011, 4.8460292816162, 12.040119171143, 2.3499755859375, 4
3.4960985183716, 2.5391042232513, 1.8100142478943, 1.6883909702301, 4.8460292816162, 12.040118217468, 2.4000244140625, 4
3.4963250160217, 2.5393128395081, 1.8100261688232, 1.6884088516235, 4.8460288047791, 12.040117263794, 2.449951171875, 4
3.4964978694916, 2.539473772049, 1.8100500106812, 1.6884386539459, 4.8460288047791, 12.040117263794, 2.5, 4
3.4966945648193, 2.5396347045898, 1.8100678920746, 1.6884684562683, 4.8460288047791, 12.04011631012, 2.550048828125, 4
3.4969210624695, 2.5398194789886, 1.8101036548615, 1.6885042190552, 4.8460283279419, 12.040115356445, 2.5999755859375, 4
3.4971594810486, 2.5400221347809, 1.8101513385773, 1.6885578632355, 4.8460283279419, 12.040114402771, 2.6500244140625, 4
3.4974098205566, 2.540248632431, 1.810210943222, 1.6886115074158, 4.8460278511047, 12.040113449097, 2.7020263671875, 4
3.4976601600647, 2.5404632091522, 1.8102526664734, 1.6886591911316, 4.8460278511047, 12.040112495422, 2.751953125, 4
3.4978985786438, 2.5406718254089, 1.8102705478668, 1.6886830329895, 4.8460273742676, 12.040111541748, 2.802001953125, 4
3.4981191158295, 2.5408685207367, 1.8102884292603, 1.6887068748474, 4.8460273742676, 12.040110588074, 2.85205078125, 4
